TimeStamp,WindSpeed_mps,RotorSpeed_rpm
2018-04-08 10:52:11.003,3.319904,0
2018-04-08 10:53:07.344,3.226063,0.01500111
2018-04-08 10:56:28.594,2.303677,0
2018-04-08 10:59:55.491,2.701928,0
2018-04-08 11:01:43.076,3.512164,0
2018-04-08 11:02:25.978,3.409168,0
2018-04-08 11:05:46.896,3.254673,0
2018-04-08 11:06:38.971,3.348514,0
2018-04-08 11:06:52.270,3.19402,0
2018-04-08 11:11:05.805,2.963996,0
2018-04-08 11:11:07.828,3.188298,0
2018-04-08 11:11:52.662,1.966079,0
2018-04-08 11:13:17.484,2.645853,0
2018-04-08 11:15:21.493,3.08988,0
2018-04-08 11:15:46.228,2.954841,0
2018-04-08 11:17:58.388,3.32906,0
2018-04-08 11:18:09.614,3.272984,0
2018-04-08 11:19:12.905,2.912498,0
2018-04-08 11:20:23.577,3.385135,0
2018-04-08 11:20:31.689,1.690279,0
2018-04-08 11:25:36.878,3.816574,0
2018-04-08 11:26:20.090,3.1368,0.01500111
2018-04-08 11:30:03.801,3.474398,0
2018-04-08 11:32:09.803,2.476482,0
2018-04-08 11:33:26.533,3.559084,0
2018-04-08 11:33:35.716,2.130873,0.01500111
2018-04-08 11:35:14.608,3.029227,0.01500111
2018-04-08 11:37:13.890,3.675813,0
2018-04-08 11:39:17.598,4.429972,0
2018-04-08 11:40:52.825,3.503008,0
2018-04-08 11:41:08.127,3.32906,0
2018-04-08 11:41:37.739,3.109335,0
2018-04-08 11:42:15.644,2.598932,0
2018-04-08 11:43:06.807,3.445788,0.01500111
2018-04-08 11:43:13.988,3.286717,0.01500111
2018-04-08 11:43:43.520,2.518824,0.01500111
2018-04-08 11:43:44.532,3.591127,0.01500111
2018-04-08 11:44:29.536,4.270901,0.06000442
2018-04-08 11:45:50.142,3.16541,0
2018-04-08 11:46:02.480,2.856422,0
2018-04-08 11:46:26.074,2.383785,0
2018-04-08 11:46:52.632,2.303677,0
2018-04-08 11:48:34.879,4.383052,0
2018-04-08 11:48:58.343,1.694856,0.06000442
2018-04-08 11:49:03.480,3.198598,0
2018-04-08 11:50:53.809,3.160833,0
2018-04-08 11:51:53.094,2.847267,0
2018-04-08 11:57:28.787,4.364741,-0.01500111
2018-04-08 11:57:57.358,4.139295,0
2018-04-08 11:58:00.392,3.460665,-0.01500111
2018-04-08 11:59:20.998,2.467326,0
2018-04-08 11:59:33.146,4.336132,-0.01500111
2018-04-08 11:59:58.632,1.56325,0
2018-04-08 12:00:48.694,4.326976,0
2018-04-08 12:03:26.802,4.602777,0
2018-04-08 12:05:50.699,4.19537,0
2018-04-08 12:07:28.619,2.84269,0
2018-04-08 12:08:16.588,3.132223,0
2018-04-08 12:08:23.719,3.413745,0.03000221
2018-04-08 12:08:35.996,2.809502,0.01500111
2018-04-08 12:09:16.735,3.642625,0
2018-04-08 12:11:54.121,3.230641,0
2018-04-08 12:15:02.171,2.724816,0
2018-04-08 12:15:14.419,3.483554,0
2018-04-08 12:15:15.461,3.483554,0
2018-04-08 12:20:36.672,2.65043,0
2018-04-08 12:22:13.652,2.205259,0
2018-04-08 12:23:25.986,3.525896,0
2018-04-08 12:24:49.857,2.688195,0
2018-04-08 12:25:33.810,3.048681,0
2018-04-08 12:26:08.470,2.903343,0
2018-04-08 12:26:17.733,2.655008,0
2018-04-08 12:26:23.822,3.572817,0
2018-04-08 12:27:23.998,2.800347,0
2018-04-08 12:32:23.980,4.242291,0
2018-04-08 12:34:38.954,3.58655,0
2018-04-08 12:41:39.048,2.482203,0
2018-04-08 12:42:04.464,3.445788,0.01500111
2018-04-08 12:42:12.596,3.839462,0
2018-04-08 12:44:11.226,2.997184,0
2018-04-08 12:44:32.637,3.445788,0
2018-04-08 12:45:12.384,2.589777,0
2018-04-08 12:46:15.685,4.10153,0
2018-04-08 12:46:18.750,3.853195,0
2018-04-08 12:48:26.363,3.521319,0
2018-04-08 12:48:36.668,3.765076,0
2018-04-08 12:49:05.269,3.160833,-0.01500111
2018-04-08 12:49:08.354,2.818657,-0.01500111
2018-04-08 12:55:44.764,3.807419,0
2018-04-08 12:56:18.412,3.572817,-0.01500111
2018-04-08 12:57:14.723,2.786614,0
2018-04-08 12:57:37.165,1.87796,0
2018-04-08 12:57:40.240,3.066992,0
2018-04-08 12:58:52.053,3.08988,0
2018-04-08 13:01:24.342,3.071569,0
2018-04-08 13:02:59.759,3.183721,0
2018-04-08 13:04:08.348,4.626809,0.04500332
2018-04-08 13:04:33.855,3.877227,0
2018-04-08 13:04:48.105,4.246868,0.01500111
2018-04-08 13:08:11.498,3.160833,0
2018-04-08 13:08:51.315,3.684968,0
2018-04-08 13:11:11.847,2.368908,0.03000221
2018-04-08 13:11:22.132,4.256023,0
2018-04-08 13:16:53.128,3.872649,0
2018-04-08 13:18:49.285,1.863083,0
2018-04-08 13:19:17.886,2.682474,0
2018-04-08 13:19:20.950,2.449016,0
2018-04-08 13:19:51.554,2.706506,0.04500332
2018-04-08 13:25:11.544,3.306172,0
2018-04-08 13:26:42.565,3.1368,-0.03000221
2018-04-08 13:30:39.306,4.134717,0
2018-04-08 13:30:45.474,3.675813,-0.01500111
2018-04-08 13:35:16.905,4.523813,0
2018-04-08 13:37:09.607,3.760498,0
2018-04-08 13:37:24.889,3.877227,0
2018-04-08 13:39:19.393,5.01476,0
2018-04-08 13:44:02.621,5.591538,0
2018-04-08 13:45:19.000,5.562928,0
2018-04-08 13:45:39.500,3.123068,-0.09000664
2018-04-08 13:47:43.048,4.607354,-0.01500111
2018-04-08 13:49:41.458,6.453271,0
2018-04-08 13:50:39.722,6.05502,0
2018-04-08 13:50:46.952,6.05502,-0.01500111
2018-04-08 13:50:54.112,5.722,0
2018-04-08 13:51:25.918,5.665925,0
2018-04-08 13:51:41.130,4.669152,0
2018-04-08 13:52:31.142,6.124829,0
2018-04-08 13:55:15.819,6.916753,-0.01500111
2018-04-08 13:56:17.047,4.537546,0.09000664
2018-04-08 14:00:13.977,6.261012,0
2018-04-08 14:01:07.134,6.907598,-0.01500111
2018-04-08 14:01:08.155,6.907598,-0.01500111
2018-04-08 14:01:29.706,4.181638,0.03000221
2018-04-08 14:02:01.452,5.422167,0.01500111
2018-04-08 14:02:09.634,5.988645,0.07500553
2018-04-08 14:03:43.749,5.567506,0
2018-04-08 14:06:17.981,6.415506,0
2018-04-08 14:12:28.454,3.853195,0
2018-04-08 14:16:53.965,5.193287,-0.04500332
2018-04-08 14:17:31.820,5.778076,-0.01500111
2018-04-08 14:20:50.405,5.446199,0
2018-04-08 14:22:39.743,4.611932,0
2018-04-08 14:23:14.412,5.824996,-0.03000221
2018-04-08 14:23:31.837,5.632737,-0.03000221
2018-04-08 14:24:40.116,3.778809,0
2018-04-08 14:25:14.936,3.08988,0.09000664
2018-04-08 14:29:39.426,5.150944,-0.01500111
2018-04-08 14:30:40.824,4.378474,0
2018-04-08 14:32:51.582,4.22398,1.095081
2018-04-08 14:33:09.999,5.173832,0
2018-04-08 14:35:22.790,6.0081,0.01500111
2018-04-08 14:35:34.126,5.619004,0.01500111
2018-04-08 14:35:56.648,5.043371,0
2018-04-08 14:36:03.809,2.973151,0.01500111
2018-04-08 14:37:24.264,5.137211,0.01500111
2018-04-08 14:37:41.569,5.272251,0
2018-04-08 14:39:23.496,5.403857,-0.01500111
2018-04-08 14:40:00.279,3.033804,0
2018-04-08 14:44:11.630,3.93788,0
2018-04-08 14:44:15.716,4.064909,0
2018-04-08 14:47:37.476,6.307933,0.03000221
2018-04-08 14:48:35.700,3.718156,-0.03000221
2018-04-08 14:48:37.773,4.396785,-0.03000221
2018-04-08 14:56:51.523,2.963996,-0.01500111
2018-04-08 14:58:25.999,3.268406,-0.03000221
2018-04-08 14:59:47.616,3.872649,0
2018-04-08 15:00:34.534,4.817924,0
2018-04-08 15:01:24.616,5.258518,-0.01500111
2018-04-08 15:02:53.373,4.593622,-0.01500111
2018-04-08 15:03:52.909,3.40459,-0.01500111
2018-04-08 15:06:12.650,3.816574,0
2018-04-08 15:07:39.855,5.567506,0.01500111
2018-04-08 15:08:12.512,3.900115,0
2018-04-08 15:08:39.000,3.914992,0
2018-04-08 15:11:32.349,6.204937,0.01500111
2018-04-08 15:14:34.281,4.322399,0
2018-04-08 15:15:05.967,4.504358,0.04500332
2018-04-08 15:15:59.163,2.851845,0.01500111
2018-04-08 15:16:54.352,1.629626,0.04500332
2018-04-08 15:18:27.226,4.074064,0
2018-04-08 15:19:24.378,3.801697,-0.01500111
2018-04-08 15:19:36.666,4.228558,-0.01500111
2018-04-08 15:20:09.423,3.544207,0.01500111
2018-04-08 15:21:20.966,4.893455,-0.01500111
2018-04-08 15:26:44.691,2.954841,0
2018-04-08 15:26:49.779,3.048681,0.04500332
2018-04-08 15:27:02.958,3.610582,0.04500332
2018-04-08 15:27:23.377,5.459932,0.03000221
2018-04-08 15:27:50.987,4.935797,0.03000221
2018-04-08 15:29:50.468,3.512164,0
2018-04-08 15:32:25.802,2.641275,0
2018-04-08 15:34:30.291,1.676546,0
2018-04-08 15:35:16.647,1.432789,0.01500111
2018-04-08 15:41:29.403,4.293789,-0.04500332
2018-04-08 15:46:26.451,7.028905,-0.01500111
2018-04-08 15:47:31.905,6.167171,0
2018-04-08 15:48:47.183,5.567506,-0.03000221
2018-04-08 15:50:58.071,5.469088,-0.03000221
2018-04-08 15:53:45.542,4.383052,0
2018-04-08 15:53:54.675,4.251446,0
2018-04-08 15:55:22.411,4.167905,0
2018-04-08 15:59:27.774,5.310016,0
2018-04-08 16:02:12.431,5.347781,0
2018-04-08 16:04:58.750,5.038793,-0.01500111
2018-04-08 16:06:21.549,4.944952,0
2018-04-08 16:11:07.831,4.776725,0
2018-04-08 16:16:03.326,5.366092,0.03000221
2018-04-08 16:17:10.682,5.661347,0
2018-04-08 16:17:22.950,4.579889,0
2018-04-08 16:17:49.428,5.717422,0
2018-04-08 16:18:26.151,5.525163,0
2018-04-08 16:22:36.391,3.652925,0
2018-04-08 16:24:33.740,3.37598,0
2018-04-08 16:24:52.296,4.069486,0
2018-04-08 16:27:45.125,3.961913,0
2018-04-08 16:32:24.657,4.575311,0
2018-04-08 16:34:40.442,4.35902,0.04500332
2018-04-08 16:36:13.406,2.552012,0.01500111
2018-04-08 16:41:50.731,3.942458,0
2018-04-08 16:43:39.187,5.502275,0
2018-04-08 16:44:07.738,4.209103,0
2018-04-08 16:44:10.792,5.019338,0
2018-04-08 16:45:18.389,5.844451,0
2018-04-08 16:45:38.839,5.090291,0
2018-04-08 16:47:32.412,3.675813,0.03000221
2018-04-08 16:50:06.894,4.687462,0.06000442
2018-04-08 16:51:29.763,2.630975,0
2018-04-08 16:52:24.151,5.432467,-0.01500111
2018-04-08 16:53:38.528,4.673729,0
2018-04-08 16:55:46.262,2.321988,-0.03000221
2018-04-08 16:56:01.574,2.84269,0
2018-04-08 16:57:04.885,1.826462,0.03000221
2018-04-08 16:57:12.106,4.054609,0.03000221
2018-04-08 17:01:00.804,5.685379,0
2018-04-08 17:08:04.083,3.657502,0.03000221
2018-04-08 17:11:38.451,4.757271,-0.01500111
2018-04-08 17:11:54.785,4.349864,-0.01500111
2018-04-08 17:12:11.148,4.040876,0
2018-04-08 17:13:33.787,4.38763,0
2018-04-08 17:16:32.865,4.228558,0
2018-04-08 17:18:51.734,4.761848,0
2018-04-08 17:20:18.669,3.624315,0
2018-04-08 17:21:58.753,3.488131,0
2018-04-08 17:24:39.655,4.378474,0
2018-04-08 17:25:03.178,3.863494,0
2018-04-08 17:26:48.550,4.808769,0.01500111
2018-04-08 17:26:57.813,4.083219,0
2018-04-08 17:33:36.607,4.045454,0.03000221
2018-04-08 17:34:26.579,3.769654,0
2018-04-08 17:36:06.923,5.488542,0
2018-04-08 17:39:58.766,6.888144,0
2018-04-08 17:40:33.456,5.029638,0
2018-04-08 17:40:52.684,5.619004,0.01500111
2018-04-08 17:44:12.771,5.155522,0.06000442
2018-04-08 17:44:17.889,1.647936,0.07500553
2018-04-08 17:45:45.845,6.129406,0.01500111
2018-04-08 17:46:26.614,7.122746,0.04500332
2018-04-08 17:49:27.474,4.237713,0
2018-04-08 17:56:54.236,6.064176,0.04500332
2018-04-08 18:00:57.346,1.947769,0.1350099
2018-04-08 18:06:39.889,4.199948,0
2018-04-08 18:06:58.285,3.432055,0
2018-04-08 18:07:51.461,4.851111,0
2018-04-08 18:12:37.743,2.326565,0
2018-04-08 18:13:00.205,4.875144,-0.01500111
2018-04-08 18:14:05.549,6.579155,-0.01500111
2018-04-08 18:16:37.017,2.926231,-0.04500332
2018-04-08 18:18:08.769,5.117757,-0.01500111
2018-04-08 18:18:51.801,3.183721,-0.01500111
2018-04-08 18:20:39.045,5.029638,0
2018-04-08 18:21:56.807,4.841956,0
2018-04-08 18:23:34.227,3.076147,0
2018-04-08 18:27:46.279,3.844039,0
2018-04-08 18:28:58.684,5.600694,-0.01500111
2018-04-08 18:29:37.610,4.35902,0
2018-04-08 18:30:27.822,4.199948,0.01500111
2018-04-08 18:31:09.742,4.233136,0
2018-04-08 18:31:51.522,4.926642,0
2018-04-08 18:34:41.547,5.155522,0
2018-04-08 18:36:29.812,3.731888,0.01500111
2018-04-08 18:38:18.909,3.713578,0
2018-04-08 18:38:20.982,4.322399,0
2018-04-08 18:39:05.777,3.684968,0
2018-04-08 18:40:02.969,4.682885,0
2018-04-08 18:41:08.333,4.163327,0
2018-04-08 18:41:44.975,3.684968,0
2018-04-08 18:42:27.857,4.074064,-0.01500111
2018-04-08 18:42:59.613,3.961913,0
2018-04-08 18:44:50.082,3.024649,-0.01500111
2018-04-08 18:53:48.115,3.353092,0.01500111
2018-04-08 18:54:33.020,3.722733,0
2018-04-08 18:54:43.124,3.478976,0
2018-04-08 18:56:03.921,3.971068,0
2018-04-08 18:56:43.788,3.910415,0
2018-04-08 18:59:07.495,3.975646,0
2018-04-08 19:00:56.762,4.167905,0
2018-04-08 19:03:51.162,5.347781,0
2018-04-08 19:06:06.767,4.401362,0
2018-04-08 19:06:10.813,2.865577,0
2018-04-08 19:06:46.434,5.380969,0
2018-04-08 19:07:26.252,4.266323,0
2018-04-08 19:11:27.318,4.120985,0
2018-04-08 19:22:46.335,2.992606,0
2018-04-08 19:25:11.814,3.957335,0
2018-04-08 19:26:24.348,4.008833,0
2018-04-08 19:28:36.348,3.619737,0
2018-04-08 19:29:25.449,4.17706,0
2018-04-08 19:30:03.283,3.886382,0
2018-04-08 19:30:11.455,3.104757,0
2018-04-08 19:32:45.697,3.400012,0
2018-04-08 19:35:17.875,2.523402,0
2018-04-08 19:36:40.805,2.715661,0
2018-04-08 19:36:42.818,2.84269,0
2018-04-08 19:39:31.260,2.856422,0
2018-04-08 19:42:25.130,2.950263,0.03000221
2018-04-08 19:47:04.081,4.537546,0
2018-04-08 19:47:25.492,3.63347,0
2018-04-08 19:48:11.548,3.333637,0.01500111
2018-04-08 19:48:50.494,3.66208,0
2018-04-08 19:50:26.462,3.549929,0
2018-04-08 19:52:22.689,3.198598,0
2018-04-08 19:58:09.528,6.279323,0
2018-04-08 19:59:23.414,5.455355,0
2018-04-08 19:59:30.604,4.064909,0
2018-04-08 20:03:03.440,4.373897,0
2018-04-08 20:08:08.669,5.591538,0
2018-04-08 20:11:14.256,4.973562,0
2018-04-08 20:11:32.683,5.334048,0
2018-04-08 20:14:31.560,4.467738,0
2018-04-08 20:17:15.285,3.928725,0
2018-04-08 20:18:44.544,5.628159,0
2018-04-08 20:20:28.623,5.343204,0
2018-04-08 20:25:53.180,4.94953,0
2018-04-08 20:28:31.458,6.612343,0.09000664
2018-04-08 20:28:36.525,5.853606,0.03000221
2018-04-08 20:28:47.741,5.778076,0
2018-04-08 20:29:54.126,5.914259,0
2018-04-08 20:30:10.480,6.02641,0.01500111
2018-04-08 20:30:24.730,5.871916,0
2018-04-08 20:32:11.143,5.867339,-0.01500111
2018-04-08 20:33:10.329,5.895949,0
2018-04-08 20:34:54.418,6.654686,0
2018-04-08 20:36:16.747,4.743538,0
2018-04-08 20:38:35.847,5.150944,0.01500111
2018-04-08 20:38:59.451,4.935797,0.01500111
2018-04-08 20:40:42.709,5.562928,0
2018-04-08 20:47:22.594,5.220753,0.03000221
2018-04-08 20:49:44.829,4.879722,0.01500111
2018-04-08 20:52:49.614,5.665925,0
2018-04-08 20:53:28.340,5.586961,0
2018-04-08 20:55:15.664,5.179554,0
2018-04-08 21:01:50.662,5.179554,-0.01500111
2018-04-08 21:04:51.402,4.214825,0
2018-04-08 21:08:18.660,6.939641,0
2018-04-08 21:09:17.875,7.29555,0
2018-04-08 21:09:30.133,7.01975,0
2018-04-08 21:12:00.449,7.281817,0
2018-04-08 21:12:11.605,6.041287,0
2018-04-08 21:12:15.701,6.668419,0
2018-04-08 21:12:20.808,6.626076,0
2018-04-08 21:13:42.746,6.860678,0.06000442
2018-04-08 21:14:02.204,7.051793,0.01500111
2018-04-08 21:17:56.761,4.331554,0.01500111
2018-04-08 21:18:01.839,5.085713,0
2018-04-08 21:19:51.376,4.317821,0
2018-04-08 21:21:02.949,5.061681,0
2018-04-08 21:24:00.875,4.884299,0
2018-04-08 21:24:33.642,3.910415,0
2018-04-08 21:27:08.986,4.879722,0
2018-04-08 21:32:11.961,5.623581,0
2018-04-08 21:33:02.834,6.878988,0
2018-04-08 21:35:18.780,4.092374,0
2018-04-08 21:35:59.659,4.982718,0.01500111
2018-04-08 21:37:36.878,4.898032,0
2018-04-08 21:40:06.053,6.935064,0
2018-04-08 21:41:39.167,6.73365,0
2018-04-08 21:42:12.855,7.118168,0
2018-04-08 21:42:52.572,7.239474,0
2018-04-08 21:43:39.480,6.813757,0
2018-04-08 21:46:50.394,6.214092,0
2018-04-08 21:48:02.969,6.907598,0
2018-04-08 21:49:24.997,7.103291,0
2018-04-08 21:49:30.064,7.478654,0
2018-04-08 21:49:39.287,6.841223,0
2018-04-08 21:52:05.397,7.277239,-0.01500111
2018-04-08 21:52:10.475,7.37108,0
2018-04-08 21:52:17.555,7.525574,0
2018-04-08 21:52:56.511,6.588311,0
2018-04-08 22:00:10.885,8.208781,0
2018-04-08 22:00:11.897,5.197865,2.250166
2018-04-08 22:01:34.826,8.082897,0
2018-04-08 22:02:41.151,8.423928,0
2018-04-08 22:03:27.017,7.351625,0
2018-04-08 22:03:35.149,8.616187,0
2018-04-08 22:04:31.450,6.185482,0
2018-04-08 22:09:26.484,8.09663,0
2018-04-08 22:10:41.082,5.614426,0
2018-04-08 22:11:11.706,8.054287,-0.03000221
2018-04-08 22:13:22.424,8.504036,0
2018-04-08 22:15:19.922,7.778487,0
2018-04-08 22:20:54.433,6.775992,-0.03000221
2018-04-08 22:20:55.445,6.775992,-0.03000221
2018-04-08 22:22:49.038,7.253207,-0.04500332
2018-04-08 22:27:10.614,4.687462,-0.07500553
2018-04-08 22:29:37.946,10.02609,-0.06000442
2018-04-08 22:31:40.452,7.459199,-0.04500332
2018-04-08 22:32:17.285,6.729072,-0.06000442
2018-04-08 22:34:24.909,7.975324,0
2018-04-08 22:34:53.530,8.443383,0
2018-04-08 22:35:19.177,5.437044,0
2018-04-08 22:35:36.492,8.499458,0
2018-04-08 22:36:19.313,7.042637,-0.01500111
2018-04-08 22:38:20.918,7.257785,-0.01500111
2018-04-08 22:40:28.612,8.723761,-0.01500111
2018-04-08 22:41:44.561,8.949208,0
2018-04-08 22:41:47.635,8.38273,0
2018-04-08 22:43:24.545,8.466271,0
2018-04-08 22:44:47.114,9.885327,0
2018-04-08 22:45:43.224,9.117435,0
2018-04-08 22:46:38.554,8.790136,0
2018-04-08 22:48:51.445,9.533997,-0.01500111
2018-04-08 22:50:57.056,6.986562,-0.06000442
2018-04-08 22:52:21.687,6.124829,-0.04500332
2018-04-08 22:52:29.849,5.216175,-0.04500332
2018-04-08 22:54:13.097,9.12659,-0.06000442
2018-04-08 22:55:54.323,7.422578,-0.1350099
2018-04-08 22:56:24.877,8.181315,-0.1200088
2018-04-08 22:58:26.742,8.367852,-0.07500553
2018-04-08 23:02:51.793,7.257785,0
2018-04-08 23:03:35.686,7.543885,0
2018-04-08 23:06:41.203,6.448694,0
2018-04-08 23:06:51.418,7.825407,0
2018-04-08 23:07:33.458,7.37108,0
2018-04-08 23:08:51.280,8.37243,-0.01500111
2018-04-08 23:10:29.291,8.279734,0
2018-04-08 23:14:01.737,5.403857,-0.04500332
2018-04-08 23:15:39.758,6.753104,-0.01500111
2018-04-08 23:20:37.946,9.1552,-0.07500553
2018-04-08 23:21:17.884,7.642303,-0.07500553
2018-04-08 23:22:19.242,6.31251,-0.07500553
2018-04-08 23:22:48.764,6.415506,-0.07500553
2018-04-08 23:23:22.493,8.550957,-0.04500332
2018-04-08 23:23:58.064,9.45961,-0.04500332
2018-04-08 23:24:33.846,5.759765,-0.06000442
2018-04-08 23:25:11.730,7.206287,-0.04500332
2018-04-08 23:27:28.617,8.045132,-0.03000221
2018-04-08 23:27:43.949,6.57,-0.04500332
2018-04-08 23:28:10.367,8.016521,-0.03000221
2018-04-08 23:28:12.400,7.675491,-0.03000221
2018-04-08 23:28:15.504,8.64022,-0.03000221
2018-04-08 23:29:25.996,7.487809,0
2018-04-08 23:34:51.193,6.603188,-0.06000442
2018-04-08 23:36:01.685,6.757682,-0.07500553
2018-04-08 23:36:06.772,7.418001,-0.07500553
2018-04-08 23:36:27.161,7.131901,-0.07500553
2018-04-08 23:38:54.403,7.06667,-0.06000442
2018-04-08 23:41:19.522,7.496964,-0.1200088
2018-04-08 23:44:02.296,7.356203,-0.09000664
2018-04-08 23:44:05.340,7.984478,-0.09000664
2018-04-08 23:47:57.163,8.07832,-0.03000221
2018-04-08 23:49:16.998,7.356203,-0.04500332
2018-04-08 23:49:25.140,6.185482,-0.04500332
2018-04-08 23:50:44.834,5.46451,-0.09000664
2018-04-08 23:51:59.452,8.878255,-0.06000442
2018-04-08 23:53:09.022,6.925909,-0.1200088
2018-04-08 23:59:15.839,7.59996,0.01500111
2018-04-09 00:01:48.188,8.293467,-0.03000221
2018-04-09 00:02:06.555,8.550957,0
2018-04-09 00:02:22.818,8.555534,-0.01500111
2018-04-09 00:02:30.970,7.689223,0
2018-04-09 00:05:27.033,7.412279,0.09000664
2018-04-09 00:08:25.069,5.267673,0
2018-04-09 00:10:22.928,8.204204,-0.06000442
2018-04-09 00:15:33.185,8.054287,-0.04500332
2018-04-09 00:16:35.775,6.195782,-0.04500332
2018-04-09 00:19:41.552,5.806685,-0.06000442
2018-04-09 00:20:23.442,6.24728,-0.07500553
2018-04-09 00:23:08.890,6.822913,-0.04500332
2018-04-09 00:24:34.823,4.837379,-0.03000221
2018-04-09 00:25:35.090,4.96784,-0.06000442
2018-04-09 00:26:29.328,5.267673,-0.07500553
2018-04-09 00:28:06.598,6.953374,-0.04500332
2018-04-09 00:29:00.736,7.150211,-0.01500111
2018-04-09 00:30:17.516,6.925909,0
2018-04-09 00:30:53.318,7.118168,0
2018-04-09 00:31:19.876,6.61692,0
2018-04-09 00:32:11.901,7.145634,0
2018-04-09 00:34:31.031,6.485315,0
2018-04-09 00:38:36.183,6.453271,0
2018-04-09 00:39:34.467,6.635231,0
2018-04-09 00:41:26.718,6.845801,0
2018-04-09 00:42:53.543,6.232402,-0.03000221
2018-04-09 00:47:26.075,5.746032,0
2018-04-09 00:47:41.487,5.450777,0
2018-04-09 00:56:34.704,5.296283,0.01500111
2018-04-09 00:56:36.777,5.820418,0
2018-04-09 00:59:22.155,4.729805,0
2018-04-09 00:59:55.823,4.504358,0
2018-04-09 01:01:20.535,4.973562,0
2018-04-09 01:01:59.331,5.276828,0.01500111
2018-04-09 01:02:55.492,5.764343,0.01500111
2018-04-09 01:09:59.321,6.953374,0
2018-04-09 01:12:52.710,6.79888,0.01500111
2018-04-09 01:13:04.938,6.832068,0.01500111
2018-04-09 01:14:12.265,6.916753,0.01500111
2018-04-09 01:16:03.274,6.706184,0.04500332
2018-04-09 01:19:36.681,7.398546,0
2018-04-09 01:19:42.790,6.485315,0
2018-04-09 01:21:36.634,6.986562,0
2018-04-09 01:22:11.344,6.710762,0.1500111
2018-04-09 01:23:33.021,5.473665,0.04500332
2018-04-09 01:27:03.003,5.375247,0
2018-04-09 01:27:19.377,5.094869,0.03000221
2018-04-09 01:27:35.670,4.266323,0
2018-04-09 01:30:20.177,3.080725,0
2018-04-09 01:33:59.051,4.687462,0
2018-04-09 01:36:13.895,4.069486,0
2018-04-09 01:36:21.035,5.25394,0
2018-04-09 01:37:28.533,3.123068,0
2018-04-09 01:38:04.394,0.6454416,0
2018-04-09 01:38:49.339,2.149183,0
2018-04-09 01:39:20.003,3.198598,0.01500111
2018-04-09 01:40:17.255,3.156255,0
2018-04-09 01:41:42.958,3.076147,0.03000221
2018-04-09 01:42:18.520,3.750199,0.01500111
2018-04-09 01:43:55.479,3.310749,0
2018-04-09 01:44:59.741,3.549929,0.01500111
2018-04-09 01:46:50.240,3.297016,0.04500332
2018-04-09 01:49:52.482,6.592888,0
2018-04-09 01:51:44.974,5.061681,0
2018-04-09 01:52:05.594,2.823235,0
2018-04-09 01:53:32.609,5.296283,0
2018-04-09 01:54:45.363,4.973562,0.01500111
2018-04-09 01:54:51.502,3.750199,0
2018-04-09 01:54:56.640,5.108602,0
2018-04-09 01:55:48.885,5.146367,0
2018-04-09 01:56:28.712,4.054609,0
2018-04-09 01:58:36.576,3.957335,0
2018-04-09 02:01:38.297,6.695884,0
2018-04-09 02:02:17.073,5.755188,0
2018-04-09 02:02:26.186,5.41759,0
2018-04-09 02:02:43.631,6.303355,0
2018-04-09 02:03:40.042,7.454621,0
2018-04-09 02:04:53.868,4.157605,0
2018-04-09 02:06:56.545,4.817924,-0.01500111
2018-04-09 02:15:23.604,5.984067,0
2018-04-09 02:20:50.544,3.286717,0.04500332
2018-04-09 02:23:57.042,5.581239,0.01500111
2018-04-09 02:32:25.413,6.939641,0.07500553
2018-04-09 02:32:35.658,5.361514,0.01500111
2018-04-09 02:34:40.377,3.868072,0
2018-04-09 02:35:33.494,4.640542,0
2018-04-09 02:36:48.201,6.410929,0
2018-04-09 02:37:11.655,4.626809,-0.03000221
2018-04-09 02:38:58.909,6.757682,0
2018-04-09 02:43:55.666,7.539307,0
2018-04-09 02:46:35.936,5.778076,0
2018-04-09 02:50:19.878,6.410929,-0.03000221
2018-04-09 02:50:43.322,3.441211,-0.01500111
2018-04-09 02:52:04.479,5.361514,-0.03000221
2018-04-09 02:52:27.922,5.544618,-0.03000221
2018-04-09 02:52:29.965,4.93122,-0.04500332
2018-04-09 02:53:00.649,5.49312,0
2018-04-09 02:53:49.660,5.263095,-0.01500111
2018-04-09 02:58:28.020,6.579155,-0.01500111
2018-04-09 03:00:05.400,6.639809,0
2018-04-09 03:00:37.006,4.546701,0.01500111
2018-04-09 03:02:10.019,5.478243,0.01500111
2018-04-09 03:04:19.766,3.975646,0
2018-04-09 03:06:20.590,6.180904,0
2018-04-09 03:06:58.384,5.746032,0
2018-04-09 03:07:41.246,5.352359,-0.03000221
2018-04-09 03:08:06.792,6.579155,0
2018-04-09 03:12:15.630,4.584466,0.01500111
2018-04-09 03:14:23.434,4.429972,0
2018-04-09 03:15:46.333,6.386896,0
2018-04-09 03:20:29.831,2.495936,0
2018-04-09 03:22:04.597,3.591127,0
2018-04-09 03:24:34.633,3.647203,0
2018-04-09 03:26:01.708,1.578128,0
2018-04-09 03:26:39.562,1.245107,0
2018-04-09 03:27:24.637,2.88961,0
2018-04-09 03:28:19.867,2.411251,0
2018-04-09 03:32:07.744,0.3650636,0
2018-04-09 03:32:10.829,0.4302944,0
2018-04-09 03:34:25.573,0.8937764,0
2018-04-09 03:35:12.790,0.3650636,0
2018-04-09 03:40:04.790,0.4955252,0.03000221
